Index,Time,Current
120366,2022-08-04 18:56:11.80,20.15
120367,2022-08-04 18:57:12.04,20.21
120368,2022-08-04 18:58:12.32,20.11
120369,2022-08-04 18:59:12.55,20.08
120370,2022-08-04 19:00:12.81,20.18
120371,2022-08-04 19:01:13.05,20.28
120372,2022-08-04 19:02:13.27,20.19
120373,2022-08-04 19:03:13.50,20.15
120374,2022-08-04 19:04:13.73,19.88
120375,2022-08-04 19:05:14.01,20.34
120376,2022-08-04 19:06:14.26,20.23
120377,2022-08-04 19:07:14.51,19.95
120378,2022-08-04 19:08:14.81,19.95
120379,2022-08-04 19:09:15.07,19.99
120380,2022-08-04 19:10:15.34,19.91
120381,2022-08-04 19:11:15.58,20.21
120382,2022-08-04 19:12:15.80,20.06
120383,2022-08-04 19:13:16.03,20.03
120384,2022-08-04 19:14:16.28,20.07
120385,2022-08-04 19:15:16.51,20.09
120386,2022-08-04 19:16:16.74,20.04
120387,2022-08-04 19:17:16.98,20.0
120388,2022-08-04 19:18:17.27,20.0
120389,2022-08-04 19:19:17.20,20.22
120390,2022-08-04 19:20:17.47,20.51
120391,2022-08-04 19:21:17.70,20.06
120392,2022-08-04 19:22:17.94,20.15
120393,2022-08-04 19:23:18.17,20.16
120394,2022-08-04 19:24:18.41,20.14
120395,2022-08-04 19:25:18.64,20.04
120396,2022-08-04 19:26:18.93,20.11
120397,2022-08-04 19:27:19.20,20.14
120398,2022-08-04 19:28:19.51,20.02
120399,2022-08-04 19:29:19.76,20.14
120400,2022-08-04 19:30:19.99,20.1
120401,2022-08-04 19:31:20.25,20.24
120402,2022-08-04 19:32:20.47,20.16
120403,2022-08-04 19:33:20.71,20.34
120404,2022-08-04 19:34:20.94,20.06
120405,2022-08-04 19:35:21.17,19.99
120406,2022-08-04 19:36:21.42,20.13
120407,2022-08-04 19:37:21.66,20.28
120408,2022-08-04 19:38:21.94,20.3
120409,2022-08-04 19:39:22.18,20.19
120410,2022-08-04 19:40:22.39,20.04
120411,2022-08-04 19:41:22.67,20.08
120412,2022-08-04 19:42:22.92,20.13
120413,2022-08-04 19:43:23.19,20.13
120414,2022-08-04 19:44:23.42,20.01
120415,2022-08-04 19:45:23.66,20.15
120416,2022-08-04 19:46:23.90,20.16
120417,2022-08-04 19:47:24.14,20.27
120418,2022-08-04 19:48:24.42,20.0
120419,2022-08-04 19:49:24.66,20.45
120420,2022-08-04 19:50:24.96,20.27
120421,2022-08-04 19:51:24.91,20.04
120422,2022-08-04 19:52:25.17,20.1
120423,2022-08-04 19:53:25.41,20.28
120424,2022-08-04 19:54:25.70,20.3
120425,2022-08-04 19:55:25.63,25.62
120426,2022-08-04 19:56:25.88,20.13
120427,2022-08-04 19:57:26.15,20.18
120428,2022-08-04 19:58:26.43,20.28
120429,2022-08-04 19:59:26.66,20.1
120430,2022-08-04 20:00:26.90,20.07
120431,2022-08-04 20:01:27.17,20.17
120432,2022-08-04 20:02:27.40,20.21
120433,2022-08-04 20:03:27.64,20.17
120434,2022-08-04 20:04:27.90,20.76
120435,2022-08-04 20:05:28.18,20.68
120436,2022-08-04 20:06:28.41,20.24
120437,2022-08-04 20:07:28.62,21.75
120438,2022-08-04 20:08:28.87,20.36
120439,2022-08-04 20:09:29.10,20.1
120440,2022-08-04 20:10:29.33,20.15
120441,2022-08-04 20:11:29.58,20.28
120442,2022-08-04 20:12:29.85,20.33
120443,2022-08-04 20:13:30.09,20.21
120444,2022-08-04 20:14:30.32,20.19
120445,2022-08-04 20:15:30.55,20.14
120446,2022-08-04 20:16:30.83,20.47
120447,2022-08-04 20:17:31.08,20.24
120448,2022-08-04 20:18:31.33,20.5
120449,2022-08-04 20:19:31.61,20.34
120450,2022-08-04 20:20:31.89,20.04
120451,2022-08-04 20:21:32.14,20.35
120452,2022-08-04 20:22:32.43,20.21
120453,2022-08-04 20:23:32.64,20.27
120454,2022-08-04 20:24:32.90,20.2
120455,2022-08-04 20:25:33.15,20.58
120456,2022-08-04 20:26:33.37,20.41
120457,2022-08-04 20:27:33.61,20.16
120458,2022-08-04 20:28:33.91,20.25
120459,2022-08-04 20:29:34.13,20.35
120460,2022-08-04 20:30:34.39,20.12
120461,2022-08-04 20:31:34.70,20.77
120462,2022-08-04 20:32:34.63,20.23
120463,2022-08-04 20:33:34.86,20.55
120464,2022-08-04 20:34:35.15,20.14
120465,2022-08-04 20:35:35.40,20.57
120466,2022-08-04 20:36:35.66,20.77
120467,2022-08-04 20:37:35.90,21.02
120468,2022-08-04 20:38:36.16,20.42
120469,2022-08-04 20:39:36.42,20.3
120470,2022-08-04 20:40:36.62,20.09
120471,2022-08-04 20:41:36.88,20.57
120472,2022-08-04 20:42:37.11,20.27
120473,2022-08-04 20:43:37.36,20.28
120474,2022-08-04 20:44:37.58,20.05
120475,2022-08-04 20:45:37.81,20.1
120476,2022-08-04 20:46:38.04,20.13
120477,2022-08-04 20:47:38.32,20.53
120478,2022-08-04 20:48:38.55,20.4
120479,2022-08-04 20:49:38.81,20.57
120480,2022-08-04 20:50:39.07,20.49
120481,2022-08-04 20:51:39.33,20.25
120482,2022-08-04 20:52:39.58,20.72
120483,2022-08-04 20:53:39.82,20.11
120484,2022-08-04 20:54:40.05,21.16
120485,2022-08-04 20:55:40.30,20.41
120486,2022-08-04 20:56:40.53,20.2
120487,2022-08-04 20:57:40.81,20.31
120488,2022-08-04 20:58:41.04,20.39
120489,2022-08-04 20:59:41.25,20.14
120490,2022-08-04 21:00:41.49,20.2
120491,2022-08-04 21:01:41.72,19.94
120492,2022-08-04 21:02:41.97,20.14
120493,2022-08-04 21:03:42.22,20.42
120494,2022-08-04 21:04:42.48,20.56
120495,2022-08-04 21:05:42.72,20.02
120496,2022-08-04 21:06:42.96,20.21
120497,2022-08-04 21:07:43.15,20.34
120498,2022-08-04 21:08:43.40,20.4
120499,2022-08-04 21:09:43.65,20.96
120500,2022-08-04 21:10:43.90,20.4
120501,2022-08-04 21:11:44.13,20.2
120502,2022-08-04 21:12:44.41,20.14
120503,2022-08-04 21:13:44.66,20.34
120504,2022-08-04 21:14:44.93,20.46
120505,2022-08-04 21:15:45.15,20.15
120506,2022-08-04 21:16:45.40,20.16
120507,2022-08-04 21:17:45.64,20.25
120508,2022-08-04 21:18:45.88,20.25
120509,2022-08-04 21:19:46.13,20.4
120510,2022-08-04 21:20:46.41,20.14
120511,2022-08-04 21:21:46.62,20.18
120512,2022-08-04 21:22:46.86,20.38
120513,2022-08-04 21:23:47.12,20.03
120514,2022-08-04 21:24:47.35,20.29
120515,2022-08-04 21:25:47.58,20.24
120516,2022-08-04 21:26:47.85,20.2
120517,2022-08-04 21:27:48.13,20.16
120518,2022-08-04 21:28:48.37,20.42
120519,2022-08-04 21:29:48.64,20.25
120520,2022-08-04 21:30:48.89,20.26
120521,2022-08-04 21:31:49.11,20.32
120522,2022-08-04 21:32:49.36,20.22
120523,2022-08-04 21:33:49.59,20.25
120524,2022-08-04 21:34:49.85,20.07
120525,2022-08-04 21:35:50.08,20.16
120526,2022-08-04 21:36:50.32,20.14
120527,2022-08-04 21:37:50.58,20.36
120528,2022-08-04 21:38:50.79,20.2
120529,2022-08-04 21:39:51.04,20.18
120530,2022-08-04 21:40:51.27,20.35
120531,2022-08-04 21:41:51.49,20.41
120532,2022-08-04 21:42:51.73,20.36
120533,2022-08-04 21:43:52.04,20.5
120534,2022-08-04 21:44:52.28,20.06
120535,2022-08-04 21:45:52.56,20.34
120536,2022-08-04 21:46:52.79,20.29
120537,2022-08-04 21:47:53.03,20.41
120538,2022-08-04 21:48:53.33,20.09
120539,2022-08-04 21:49:53.60,20.11
120540,2022-08-04 21:50:53.85,20.39
120541,2022-08-04 21:51:54.09,20.29
120542,2022-08-04 21:52:54.31,20.27
120543,2022-08-04 21:53:54.56,20.32
120544,2022-08-04 21:54:54.80,20.15
120545,2022-08-04 21:55:55.02,19.99
120546,2022-08-04 21:56:55.26,20.32
120547,2022-08-04 21:57:55.53,20.18
120548,2022-08-04 21:58:55.75,20.3
120549,2022-08-04 21:59:55.99,20.44
120550,2022-08-04 22:00:56.22,20.26
120551,2022-08-04 22:01:56.44,20.31
120552,2022-08-04 22:02:56.69,20.36
120553,2022-08-04 22:03:56.92,20.37
120554,2022-08-04 22:04:57.21,20.49
120555,2022-08-04 22:05:57.43,20.32
120556,2022-08-04 22:06:57.69,20.24
120557,2022-08-04 22:07:57.99,20.4
120558,2022-08-04 22:08:58.20,20.4
120559,2022-08-04 22:09:58.43,20.35
120560,2022-08-04 22:10:58.72,20.19
120561,2022-08-04 22:11:58.99,20.37
120562,2022-08-04 22:12:59.26,20.29
120563,2022-08-04 22:13:59.49,20.48
120564,2022-08-04 22:14:59.71,20.5
120565,2022-08-04 22:15:59.97,20.35
120566,2022-08-04 22:17:00.17,20.23
120567,2022-08-04 22:18:00.39,20.4
120568,2022-08-04 22:19:00.65,20.27
120569,2022-08-04 22:20:00.86,20.65
120570,2022-08-04 22:21:01.11,20.7
120571,2022-08-04 22:22:01.33,20.36
120572,2022-08-04 22:23:01.57,20.03
120573,2022-08-04 22:24:01.82,20.49
120574,2022-08-04 22:25:02.09,20.56
120575,2022-08-04 22:26:02.33,20.36
120576,2022-08-04 22:27:02.58,20.31
120577,2022-08-04 22:28:02.81,20.53
120578,2022-08-04 22:29:03.05,20.37
120579,2022-08-04 22:30:03.27,20.35
120580,2022-08-04 22:31:03.50,20.44
120581,2022-08-04 22:32:03.74,20.23
120582,2022-08-04 22:33:03.99,20.16
120583,2022-08-04 22:34:04.24,21.56
120584,2022-08-04 22:35:04.54,20.59
120585,2022-08-04 22:36:04.77,20.34
120586,2022-08-04 22:37:05.03,21.2
120587,2022-08-04 22:38:05.27,20.2
120588,2022-08-04 22:39:05.50,20.21
120589,2022-08-04 22:40:05.74,20.44
120590,2022-08-04 22:41:05.97,20.25
120591,2022-08-04 22:42:06.24,20.44
120592,2022-08-04 22:43:06.49,20.34
120593,2022-08-04 22:44:06.74,20.25
120594,2022-08-04 22:45:06.98,20.47
120595,2022-08-04 22:46:07.23,20.17
120596,2022-08-04 22:47:07.51,20.3
120597,2022-08-04 22:48:07.74,20.47
120598,2022-08-04 22:49:07.98,20.21
120599,2022-08-04 22:50:08.23,20.26
120600,2022-08-04 22:51:08.46,20.31
120601,2022-08-04 22:52:08.72,20.36
120602,2022-08-04 22:53:09.01,20.35
120603,2022-08-04 22:54:08.97,20.1
120604,2022-08-04 22:55:09.23,20.33
120605,2022-08-04 22:56:09.49,20.53
120606,2022-08-04 22:57:09.74,20.39
120607,2022-08-04 22:58:09.97,20.18
120608,2022-08-04 22:59:10.21,20.29
120609,2022-08-04 23:00:10.50,20.54
120610,2022-08-04 23:01:10.76,20.41
120611,2022-08-04 23:02:11.02,20.5
120612,2022-08-04 23:03:11.24,20.52
120613,2022-08-04 23:04:11.52,20.54
120614,2022-08-04 23:05:11.76,20.3
120615,2022-08-04 23:06:11.99,20.15
120616,2022-08-04 23:07:12.22,20.46
120617,2022-08-04 23:08:12.46,20.81
120618,2022-08-04 23:09:12.67,20.55
120619,2022-08-04 23:10:12.92,20.36
120620,2022-08-04 23:11:13.22,20.37
120621,2022-08-04 23:12:13.44,20.5
120622,2022-08-04 23:13:13.72,20.2
120623,2022-08-04 23:14:13.97,20.17
120624,2022-08-04 23:15:14.21,20.35
120625,2022-08-04 23:16:14.48,20.13
120626,2022-08-04 23:17:14.69,20.63
120627,2022-08-04 23:18:14.96,20.26
120628,2022-08-04 23:19:15.26,20.33
120629,2022-08-04 23:20:15.54,21.23
120630,2022-08-04 23:21:15.81,20.28
120631,2022-08-04 23:22:15.75,20.46
120632,2022-08-04 23:23:15.98,20.37
120633,2022-08-04 23:24:16.24,20.32
120634,2022-08-04 23:25:16.53,20.33
120635,2022-08-04 23:26:16.48,20.4
120636,2022-08-04 23:27:16.71,20.43
120637,2022-08-04 23:28:16.94,20.16
120638,2022-08-04 23:29:17.21,20.79
120639,2022-08-04 23:30:17.47,20.26
120640,2022-08-04 23:31:17.72,20.42
120641,2022-08-04 23:32:17.98,20.44
120642,2022-08-04 23:33:18.25,20.27
120643,2022-08-04 23:34:18.53,20.48
120644,2022-08-04 23:35:18.77,20.7
120645,2022-08-04 23:36:19.01,20.32
120646,2022-08-04 23:37:19.25,20.27
120647,2022-08-04 23:38:19.48,20.27
120648,2022-08-04 23:39:19.72,20.28
120649,2022-08-04 23:40:19.97,20.46
120650,2022-08-04 23:41:20.20,20.43
120651,2022-08-04 23:42:20.44,20.26
120652,2022-08-04 23:43:20.71,20.57
120653,2022-08-04 23:44:20.98,20.42
120654,2022-08-04 23:45:21.22,20.23
120655,2022-08-04 23:46:21.43,20.38
120656,2022-08-04 23:47:21.69,20.21
120657,2022-08-04 23:48:21.94,20.25
120658,2022-08-04 23:49:22.19,20.48
120659,2022-08-04 23:50:22.41,20.4
120660,2022-08-04 23:51:22.65,20.22
120661,2022-08-04 23:52:22.88,22.32
120662,2022-08-04 23:53:23.15,20.41
120663,2022-08-04 23:54:23.40,20.34
120664,2022-08-04 23:55:23.69,20.4
120665,2022-08-04 23:56:23.93,20.53
120666,2022-08-04 23:57:24.14,20.44
120667,2022-08-04 23:58:24.40,20.26
120668,2022-08-04 23:59:24.70,20.06
120669,2022-08-05 00:00:24.95,20.39
120670,2022-08-05 00:01:25.22,20.36
120671,2022-08-05 00:02:25.47,20.5
120672,2022-08-05 00:03:25.75,20.22
120673,2022-08-05 00:04:26.00,20.57
120674,2022-08-05 00:05:26.27,20.27
120675,2022-08-05 00:06:26.50,20.45
120676,2022-08-05 00:07:26.75,20.17
120677,2022-08-05 00:08:26.96,20.41
120678,2022-08-05 00:09:27.28,21.63
120679,2022-08-05 00:10:27.28,20.31
120680,2022-08-05 00:11:27.50,20.29
120681,2022-08-05 00:12:27.80,20.46
120682,2022-08-05 00:13:28.04,20.23
120683,2022-08-05 00:14:28.30,20.5
120684,2022-08-05 00:15:28.57,20.22
120685,2022-08-05 00:16:28.89,20.47
120686,2022-08-05 00:17:29.11,20.24
120687,2022-08-05 00:18:29.33,20.4
120688,2022-08-05 00:19:29.56,20.39
120689,2022-08-05 00:20:29.82,20.18
120690,2022-08-05 00:21:30.06,20.29
120691,2022-08-05 00:22:30.32,20.47
120692,2022-08-05 00:23:30.57,20.28
120693,2022-08-05 00:24:30.80,20.27
120694,2022-08-05 00:25:31.03,20.38
120695,2022-08-05 00:26:31.28,20.32
120696,2022-08-05 00:27:31.54,20.07
120697,2022-08-05 00:28:31.80,20.36
120698,2022-08-05 00:29:32.02,20.22
120699,2022-08-05 00:30:32.30,20.34
120700,2022-08-05 00:31:32.55,20.12
120701,2022-08-05 00:32:32.78,20.53
120702,2022-08-05 00:33:33.04,20.12
120703,2022-08-05 00:34:33.28,20.26
120704,2022-08-05 00:35:33.52,20.45
120705,2022-08-05 00:36:33.78,20.28
120706,2022-08-05 00:37:34.01,20.52
120707,2022-08-05 00:38:34.25,20.35
120708,2022-08-05 00:39:34.48,20.32
120709,2022-08-05 00:40:34.79,20.3
120710,2022-08-05 00:41:34.72,20.4
120711,2022-08-05 00:42:34.95,20.19
120712,2022-08-05 00:43:35.25,20.43
120713,2022-08-05 00:44:35.46,20.29
120714,2022-08-05 00:45:35.73,20.18
120715,2022-08-05 00:46:35.95,20.09
120716,2022-08-05 00:47:36.20,20.84
120717,2022-08-05 00:48:36.45,20.11
120718,2022-08-05 00:49:36.73,20.31
120719,2022-08-05 00:50:36.97,20.35
120720,2022-08-05 00:51:37.20,20.15
120721,2022-08-05 00:52:37.43,20.35
120722,2022-08-05 00:53:37.67,20.3
120723,2022-08-05 00:54:37.90,20.26
120724,2022-08-05 00:55:38.15,20.3
120725,2022-08-05 00:56:38.44,20.52
120726,2022-08-05 00:57:38.67,20.31
120727,2022-08-05 00:58:38.92,20.41
120728,2022-08-05 00:59:39.15,20.16
120729,2022-08-05 01:00:39.38,20.48
120730,2022-08-05 01:01:39.62,20.39
120731,2022-08-05 01:02:39.84,20.07
120732,2022-08-05 01:03:40.11,20.5
120733,2022-08-05 01:04:40.39,20.44
120734,2022-08-05 01:05:40.67,20.56
120735,2022-08-05 01:06:40.94,20.11
120736,2022-08-05 01:07:41.22,21.84
120737,2022-08-05 01:08:41.46,20.44
120738,2022-08-05 01:09:41.72,20.22
120739,2022-08-05 01:10:42.02,20.37
120740,2022-08-05 01:11:41.96,21.91
120741,2022-08-05 01:12:42.23,20.45
120742,2022-08-05 01:13:42.47,20.18
120743,2022-08-05 01:14:42.69,20.28
120744,2022-08-05 01:15:42.96,20.36
120745,2022-08-05 01:16:43.19,20.45
120746,2022-08-05 01:17:43.41,20.2
120747,2022-08-05 01:18:43.61,20.37
120748,2022-08-05 01:19:43.89,20.29
120749,2022-08-05 01:20:44.09,20.18
120750,2022-08-05 01:21:44.33,20.38
120751,2022-08-05 01:22:44.55,20.1
120752,2022-08-05 01:23:44.78,20.32
120753,2022-08-05 01:24:44.98,20.25
120754,2022-08-05 01:25:45.19,20.28
120755,2022-08-05 01:26:45.43,20.48
120756,2022-08-05 01:27:45.66,20.26
120757,2022-08-05 01:28:45.91,21.04
120758,2022-08-05 01:29:46.13,22.66
120759,2022-08-05 01:30:46.40,20.21
120760,2022-08-05 01:31:46.62,20.26
120761,2022-08-05 01:32:46.86,20.2
120762,2022-08-05 01:33:47.09,19.97
120763,2022-08-05 01:34:47.33,20.24
120764,2022-08-05 01:35:47.55,20.38
120765,2022-08-05 01:36:47.78,20.34
120766,2022-08-05 01:37:48.00,20.61
120767,2022-08-05 01:38:48.20,20.34
120768,2022-08-05 01:39:48.46,20.77
120769,2022-08-05 01:40:48.70,20.18
120770,2022-08-05 01:41:48.93,20.4
120771,2022-08-05 01:42:49.13,20.12
120772,2022-08-05 01:43:49.37,20.09
120773,2022-08-05 01:44:49.58,21.1
120774,2022-08-05 01:45:49.81,21.11
120775,2022-08-05 01:46:50.04,20.22
120776,2022-08-05 01:47:50.26,20.25
120777,2022-08-05 01:48:50.50,20.27
120778,2022-08-05 01:49:50.73,20.33
120779,2022-08-05 01:50:50.93,20.26
120780,2022-08-05 01:51:51.15,20.35
120781,2022-08-05 01:52:51.37,20.21
120782,2022-08-05 01:53:51.58,20.29
120783,2022-08-05 01:54:51.81,20.26
120784,2022-08-05 01:55:52.03,20.5
120785,2022-08-05 01:56:52.27,20.37
120786,2022-08-05 01:57:52.48,20.36
120787,2022-08-05 01:58:52.73,20.28
120788,2022-08-05 01:59:52.97,20.31
120789,2022-08-05 02:00:53.19,20.27
120790,2022-08-05 02:01:53.41,20.21
120791,2022-08-05 02:02:53.63,20.33
120792,2022-08-05 02:03:53.85,20.53
120793,2022-08-05 02:04:54.09,20.33
120794,2022-08-05 02:05:54.33,20.45
120795,2022-08-05 02:06:54.57,20.05
120796,2022-08-05 02:07:54.79,20.04
120797,2022-08-05 02:08:54.99,20.26
120798,2022-08-05 02:09:55.21,20.32
120799,2022-08-05 02:10:55.42,20.27
120800,2022-08-05 02:11:55.66,20.57
120801,2022-08-05 02:12:55.88,20.39
120802,2022-08-05 02:13:56.10,20.28
120803,2022-08-05 02:14:56.34,20.39
120804,2022-08-05 02:15:56.59,20.21
120805,2022-08-05 02:16:56.81,20.17
120806,2022-08-05 02:17:57.02,20.32
120807,2022-08-05 02:18:57.25,20.34
120808,2022-08-05 02:19:57.46,20.23
120809,2022-08-05 02:20:57.70,20.29
120810,2022-08-05 02:21:57.92,20.44
120811,2022-08-05 02:22:58.16,20.07
120812,2022-08-05 02:23:58.39,20.82
120813,2022-08-05 02:24:58.61,20.22
120814,2022-08-05 02:25:58.82,20.63
120815,2022-08-05 02:26:59.04,20.1
120816,2022-08-05 02:27:59.31,20.33
120817,2022-08-05 02:28:59.51,20.25
120818,2022-08-05 02:29:59.75,20.34
120819,2022-08-05 02:30:59.98,20.31
120820,2022-08-05 02:32:00.21,20.15
120821,2022-08-05 02:33:00.45,21.46
120822,2022-08-05 02:34:00.67,20.17
120823,2022-08-05 02:35:00.90,20.6
120824,2022-08-05 02:36:01.14,20.29
120825,2022-08-05 02:37:01.42,20.3
120826,2022-08-05 02:38:01.64,20.23
120827,2022-08-05 02:39:01.85,20.3
120828,2022-08-05 02:40:02.09,20.65
120829,2022-08-05 02:41:02.31,20.53
120830,2022-08-05 02:42:02.57,20.12
120831,2022-08-05 02:43:02.82,20.5
120832,2022-08-05 02:44:03.04,20.4
120833,2022-08-05 02:45:03.29,20.2
120834,2022-08-05 02:46:03.52,20.5
120835,2022-08-05 02:47:03.72,20.34
120836,2022-08-05 02:48:03.95,20.13
120837,2022-08-05 02:49:04.18,20.95
120838,2022-08-05 02:50:04.41,20.2
120839,2022-08-05 02:51:04.63,20.46
120840,2022-08-05 02:52:04.87,20.34
120841,2022-08-05 02:53:05.10,20.68
120842,2022-08-05 02:54:05.35,20.27
120843,2022-08-05 02:55:05.55,20.29
120844,2022-08-05 02:56:05.79,20.5
120845,2022-08-05 02:57:06.05,20.05
120846,2022-08-05 02:58:06.27,20.11
120847,2022-08-05 02:59:06.50,20.78
120848,2022-08-05 03:00:06.72,20.57
120849,2022-08-05 03:01:06.95,20.14
120850,2022-08-05 03:02:07.17,20.25
120851,2022-08-05 03:03:07.39,20.26
120852,2022-08-05 03:04:07.64,20.13
120853,2022-08-05 03:05:07.88,20.9
120854,2022-08-05 03:06:08.10,22.85
120855,2022-08-05 03:07:08.33,20.37
120856,2022-08-05 03:08:08.54,20.29
120857,2022-08-05 03:09:08.77,20.45
120858,2022-08-05 03:10:09.03,20.15
120859,2022-08-05 03:11:09.25,20.3
120860,2022-08-05 03:12:09.47,20.4
120861,2022-08-05 03:13:09.73,20.36
120862,2022-08-05 03:14:09.96,20.29
120863,2022-08-05 03:15:10.19,20.25
120864,2022-08-05 03:16:10.42,20.46
120865,2022-08-05 03:17:10.67,20.22
120866,2022-08-05 03:18:10.89,20.44
120867,2022-08-05 03:19:11.09,20.41
120868,2022-08-05 03:20:11.32,20.17
120869,2022-08-05 03:21:11.53,20.28
120870,2022-08-05 03:22:11.75,20.34
120871,2022-08-05 03:23:12.01,20.3
120872,2022-08-05 03:24:12.21,20.48
120873,2022-08-05 03:25:12.43,21.76
120874,2022-08-05 03:26:12.67,20.03
120875,2022-08-05 03:27:12.91,20.63
120876,2022-08-05 03:28:13.14,20.39
120877,2022-08-05 03:29:13.35,20.38
120878,2022-08-05 03:30:13.56,20.24
120879,2022-08-05 03:31:13.78,20.53
120880,2022-08-05 03:32:14.02,20.15
120881,2022-08-05 03:33:14.23,21.74
120882,2022-08-05 03:34:14.45,20.35
120883,2022-08-05 03:35:14.69,20.06
120884,2022-08-05 03:36:14.93,20.33
120885,2022-08-05 03:37:15.19,20.05
120886,2022-08-05 03:38:15.42,20.39
120887,2022-08-05 03:39:15.65,20.48
120888,2022-08-05 03:40:15.87,20.44
120889,2022-08-05 03:41:16.09,20.2
120890,2022-08-05 03:42:16.32,20.31
120891,2022-08-05 03:43:16.55,20.35
120892,2022-08-05 03:44:16.77,21.23
120893,2022-08-05 03:45:17.00,20.42
120894,2022-08-05 03:46:17.25,20.45
120895,2022-08-05 03:47:17.50,20.25
120896,2022-08-05 03:48:17.74,20.44
120897,2022-08-05 03:49:17.97,20.33
120898,2022-08-05 03:50:18.16,20.44
120899,2022-08-05 03:51:18.38,20.16
120900,2022-08-05 03:52:18.62,20.43
120901,2022-08-05 03:53:18.87,20.3
120902,2022-08-05 03:54:19.15,20.09
120903,2022-08-05 03:55:19.39,20.25
120904,2022-08-05 03:56:19.61,20.74
120905,2022-08-05 03:57:19.86,20.4
120906,2022-08-05 03:58:20.09,20.35
120907,2022-08-05 03:59:20.32,20.29
120908,2022-08-05 04:00:20.57,20.34
120909,2022-08-05 04:01:20.80,20.18
120910,2022-08-05 04:02:21.02,20.33
120911,2022-08-05 04:03:21.29,20.37
120912,2022-08-05 04:04:21.52,20.07
120913,2022-08-05 04:05:21.77,20.72
120914,2022-08-05 04:06:21.99,20.35
120915,2022-08-05 04:07:22.22,20.5
120916,2022-08-05 04:08:22.46,20.46
120917,2022-08-05 04:09:22.67,20.29
120918,2022-08-05 04:10:22.91,20.33
120919,2022-08-05 04:11:23.12,20.21
120920,2022-08-05 04:12:23.36,20.27
120921,2022-08-05 04:13:23.60,20.4
120922,2022-08-05 04:14:23.83,20.4
120923,2022-08-05 04:15:24.09,20.36
120924,2022-08-05 04:16:24.30,20.19
120925,2022-08-05 04:17:24.52,20.64
120926,2022-08-05 04:18:24.76,20.2
120927,2022-08-05 04:19:25.00,20.29
120928,2022-08-05 04:20:25.26,20.52
120929,2022-08-05 04:21:25.49,20.32
120930,2022-08-05 04:22:25.76,20.15
120931,2022-08-05 04:23:25.99,20.42
120932,2022-08-05 04:24:26.26,20.4
120933,2022-08-05 04:25:26.50,20.41
120934,2022-08-05 04:26:26.73,20.38
120935,2022-08-05 04:27:26.97,20.24
120936,2022-08-05 04:28:27.19,20.13
120937,2022-08-05 04:29:27.42,20.14
120938,2022-08-05 04:30:27.65,19.99
120939,2022-08-05 04:31:27.88,20.13
120940,2022-08-05 04:32:28.11,20.41
120941,2022-08-05 04:33:28.34,20.33
120942,2022-08-05 04:34:28.57,20.33
120943,2022-08-05 04:35:28.82,20.37
120944,2022-08-05 04:36:29.05,20.44
120945,2022-08-05 04:37:29.26,20.47
120946,2022-08-05 04:38:29.48,20.71
120947,2022-08-05 04:39:29.71,20.33
120948,2022-08-05 04:40:29.92,20.43
120949,2022-08-05 04:41:30.14,20.33
120950,2022-08-05 04:42:30.38,20.31
120951,2022-08-05 04:43:30.62,20.26
120952,2022-08-05 04:44:30.86,20.3
120953,2022-08-05 04:45:31.06,21.38
120954,2022-08-05 04:46:31.28,20.13
120955,2022-08-05 04:47:31.54,20.22
120956,2022-08-05 04:48:31.74,20.15
120957,2022-08-05 04:49:31.98,20.38
120958,2022-08-05 04:50:32.20,20.33
120959,2022-08-05 04:51:32.40,21.52
120960,2022-08-05 04:52:32.65,20.26
120961,2022-08-05 04:53:32.87,20.2
120962,2022-08-05 04:54:33.12,20.33
120963,2022-08-05 04:55:33.33,20.15
120964,2022-08-05 04:56:33.54,20.34
120965,2022-08-05 04:57:33.77,20.4
120966,2022-08-05 04:58:33.98,20.09
120967,2022-08-05 04:59:34.23,20.16
120968,2022-08-05 05:00:34.46,20.29
120969,2022-08-05 05:01:34.70,20.67
120970,2022-08-05 05:02:34.95,20.39
120971,2022-08-05 05:03:35.19,20.33
120972,2022-08-05 05:04:35.41,20.23
120973,2022-08-05 05:05:35.65,20.52
120974,2022-08-05 05:06:35.88,20.58
120975,2022-08-05 05:07:36.15,20.07
120976,2022-08-05 05:08:36.42,20.19
120977,2022-08-05 05:09:36.69,20.31
120978,2022-08-05 05:10:36.92,20.36
120979,2022-08-05 05:11:37.12,21.19
120980,2022-08-05 05:12:37.36,20.29
120981,2022-08-05 05:13:37.63,20.37
120982,2022-08-05 05:14:37.86,20.34
120983,2022-08-05 05:15:38.09,20.22
120984,2022-08-05 05:16:38.30,21.48
120985,2022-08-05 05:17:38.56,20.26
120986,2022-08-05 05:18:38.81,20.72
120987,2022-08-05 05:19:39.04,20.43
120988,2022-08-05 05:20:39.28,20.2
120989,2022-08-05 05:21:39.54,20.22
120990,2022-08-05 05:22:39.77,20.47
120991,2022-08-05 05:23:40.01,20.42
120992,2022-08-05 05:24:40.24,20.77
120993,2022-08-05 05:25:40.49,20.73
120994,2022-08-05 05:26:40.72,20.32
120995,2022-08-05 05:27:40.95,21.79
120996,2022-08-05 05:28:41.18,21.16
120997,2022-08-05 05:29:41.37,20.41
120998,2022-08-05 05:30:41.58,20.61
120999,2022-08-05 05:31:41.81,20.44
121000,2022-08-05 05:32:42.03,20.4
