,Month,Time,Position,ADC
1515,11,12:30:00,36.9315275,650
1516,11,12:40:00,34.02353321,650
1517,11,12:50:00,31.11553892,650
1518,11,13:00:00,28.20754463,650
1519,11,13:10:00,25.29955034,650
1520,11,13:20:00,22.39155605,650
1521,11,13:30:00,19.48356175,650
1522,11,13:40:00,16.57556746,650
1523,11,13:50:00,13.66757317,650
1524,11,14:00:00,10.75957888,650
1525,11,14:10:00,7.851584588,650
1526,11,14:20:00,4.943590296,650
1527,11,14:30:00,2.035596004,650
1528,11,14:40:00,0.872398288,1023
1529,11,14:50:00,3.780392579,1023
1530,11,15:00:00,6.650386871,1023
1531,11,15:10:00,9.596381163,1023
1532,11,15:20:00,12.50437545,1023
1533,11,15:30:00,15.41236975,1023
1534,11,15:40:00,18.32036404,1023
1535,11,15:50:00,21.22835833,1023
1536,11,16:00:00,24.13635262,1023
1537,11,16:10:00,27.04434691,1023
1538,11,16:20:00,29.9523412,1023
1539,11,16:30:00,32.8603355,1023
1540,11,16:40:00,35.76832979,1023
1541,11,16:50:00,38.67632408,1023
1542,11,17:00:00,41.58431837,1023
1543,11,17:10:00,44.49231266,1023
1544,11,17:20:00,47.40030695,1023
1545,11,17:30:00,50.30830125,1023
1546,11,17:40:00,53.21629554,1023
1547,11,17:50:00,56.12428983,1023
1548,11,18:00:00,59.03228412,1023
1549,11,18:10:00,61.94027841,892
1550,11,18:20:00,64.84827271,873
1551,11,18:30:00,67.756267,854
1552,11,18:40:00,70.66426129,834
1553,11,18:50:00,73.57225558,814
1554,11,19:00:00,76.48024987,793
1555,11,19:10:00,79.38824416,771
1556,11,19:20:00,82.29623846,749
1557,11,19:30:00,85.20423275,726
1558,11,19:40:00,88.11222704,703
1559,11,19:50:00,91.02022133,680
1560,11,20:00:00,93.92821562,656
1561,11,20:10:00,96.83620991,631
1562,11,20:20:00,99.74420421,606
1563,11,20:30:00,102.6521985,581
1564,11,20:40:00,105.5601928,556
1565,11,20:50:00,108.4681871,531
1566,11,21:00:00,111.3761814,505
1567,11,21:10:00,114.2841757,479
1568,11,21:20:00,117.19217,454
1569,11,21:30:00,120.1001642,0
1570,11,21:40:00,123.0081585,0
1571,11,21:50:00,125.9161528,0
1572,11,22:00:00,128.8241471,0
1573,11,22:10:00,131.7321414,0
1574,11,22:20:00,134.6401357,0
1575,11,22:30:00,137.54813,0
1576,11,22:40:00,140.4561243,0
1577,11,22:50:00,143.3641186,0
1578,11,23:00:00,146.2721129,0
1579,11,23:10:00,149.1801072,0
1580,11,23:20:00,152.0881015,0
1581,11,23:30:00,154.9960957,0
1582,11,23:40:00,157.102309,0
1583,11,23:50:00,160.8120843,0
1584,12,00:00:00,164.3607144,0
1585,12,00:10:00,167.427241,0
1586,12,00:20:00,170.4937676,0
1587,12,00:30:00,173.5602942,0
1588,12,00:40:00,176.6268208,0
1589,12,00:50:00,179.6933473,0
1590,12,01:00:00,182.7598739,650
1591,12,01:10:00,185.8264005,650
1592,12,01:20:00,188.8929271,650
1593,12,01:30:00,191.9594537,650
1594,12,01:40:00,195.0259803,650
1595,12,01:50:00,198.0925071,650
1596,12,02:00:00,201.1590335,650
1597,12,02:10:00,204.2255601,650
1598,12,02:20:00,207.2920867,650
1599,12,02:30:00,210.3586132,650
1600,12,02:40:00,213.4251398,650
1601,12,02:50:00,216.4916664,650
1602,12,03:00:00,219.558193,650
1603,12,03:10:00,222.6247196,650
1604,12,03:20:00,225.6912462,650
1605,12,03:30:00,228.7577728,650
1606,12,03:40:00,231.8209384,650
1607,12,03:50:00,234.890826,650
1608,12,04:00:00,237.9573526,650
1609,12,04:10:00,241.0238792,650
1610,12,04:20:00,244.0102306,650
1611,12,04:30:00,247.1569323,650
1612,12,04:40:00,250.2234589,650
1613,12,04:50:00,253.2899855,650
1614,12,05:00:00,256.3565121,650
1615,12,05:10:00,259.4230387,650
1616,12,05:20:00,262.4895653,650
1617,12,05:30:00,265.5560919,650
1618,12,05:40:00,268.6226185,650
1619,12,05:50:00,271.6891451,650
1620,12,06:00:00,274.7556717,650
1621,12,06:10:00,277.8221982,650
1622,12,06:20:00,280.8887248,650
1623,12,06:30:00,283.9552514,650
1624,12,06:40:00,287.021778,650
1625,12,06:50:00,290.0883046,650
1626,12,07:00:00,293.1548312,650
1627,12,07:10:00,296.2213578,650
1628,12,07:20:00,299.2878844,650
1629,12,07:30:00,302.354411,650
1630,12,07:40:00,305.4209376,650
1631,12,07:50:00,308.4874642,650
1632,12,08:00:00,311.5539907,650
1633,12,08:10:00,314.6205173,650
1634,12,08:20:00,317.6870439,650
1635,12,08:30:00,320.7535705,650
1636,12,08:40:00,323.8200971,650
1637,12,08:50:00,326.8866237,650
1638,12,09:00:00,329.9531503,650
1639,12,09:10:00,333.0196769,650
1640,12,09:20:00,336.0862035,650
1641,12,09:30:00,339.1527301,650
1642,12,09:40:00,342.2192567,650
1643,12,09:50:00,345.2857832,650
1644,12,10:00:00,348.3523098,650
1645,12,10:10:00,351.4188364,650
1646,12,10:20:00,354.485363,650
1647,12,10:30:00,357.5518896,650
1648,12,10:40:00,360.6184162,650
1649,12,10:50:00,363.6849428,650
1650,12,11:00:00,366.7514694,650
1651,12,11:10:00,369.817996,650
1652,12,11:20:00,372.8845226,650
1653,12,11:30:00,375.9510491,650
1654,12,11:40:00,379.0175757,650
1655,12,11:50:00,382.0841023,650
1656,12,12:00:00,56.42408927,650
1657,12,12:10:00,53.35756268,650
1658,12,12:20:00,50.29103609,650
1659,12,12:30:00,47.2245095,650
1660,12,12:40:00,44.15798291,650
1661,12,12:50:00,41.09145632,650
1662,12,13:00:00,38.02492973,650
1663,12,13:10:00,34.95840313,650
1664,12,13:20:00,31.89187654,650
1665,12,13:30:00,28.82534995,650
1666,12,13:40:00,25.75882336,650
1667,12,13:50:00,22.69229677,650
1668,12,14:00:00,19.62577018,650
1669,12,14:10:00,16.55924359,650
1670,12,14:20:00,13.492717,650
1671,12,14:30:00,10.42611023,650
1672,12,14:40:00,7.359663818,650
1673,12,14:50:00,4.293137227,650
1674,12,15:00:00,1.226610636,650
1675,12,15:10:00,1.839915954,1023
1676,12,15:20:00,4.906442545,1023
1677,12,15:30:00,7.972969136,1023
1678,12,15:40:00,11.03949573,1023
1679,12,15:50:00,14.10602232,1023
1680,12,16:00:00,17.17254891,1023
1681,12,16:10:00,20.2390755,1023
1682,12,16:20:00,23.30560209,1023
1683,12,16:30:00,26.37212868,1023
1684,12,16:40:00,29.43865527,1023
1685,12,16:50:00,32.50518186,1023
1686,12,17:00:00,35.57170845,1023
1687,12,17:10:00,38.63823504,1023
1688,12,17:20:00,41.70476163,1023
1689,12,17:30:00,44.77128823,1023
1690,12,17:40:00,47.83781482,1023
1691,12,17:50:00,50.10233414,1023
1692,12,18:00:00,53.970868,1023
1693,12,18:10:00,57.03739459,1023
1694,12,18:20:00,60.10392118,903
1695,12,18:30:00,63.17044777,884
1696,12,18:40:00,66.23697436,864
1697,12,18:50:00,69.30350095,844
1698,12,19:00:00,72.37002754,822
1699,12,19:10:00,75.43655413,800
1700,12,19:20:00,78.50308072,778
1701,12,19:30:00,81.56960731,755
1702,12,19:40:00,84.6361331,731
1703,12,19:50:00,87.7026605,706
1704,12,20:00:00,90.76918709,682
1705,12,20:10:00,93.83571368,656
1706,12,20:20:00,96.90224027,631
1707,12,20:30:00,99.96876686,604
1708,12,20:40:00,103.0352934,578
1709,12,20:50:00,106.10182,551
1650,12,21:00:00,109.1683466,524
1711,12,21:10:00,112.2348732,497
1712,12,21:20:00,115.3013998,470
1713,12,21:30:00,118.3679264,443
1714,12,21:40:00,121.434453,0
1715,12,21:50:00,124.5009796,0
1716,12,22:00:00,127.5675062,0
1717,12,22:10:00,130.6340328,0
1718,12,22:20:00,133.7005594,0
1719,12,22:30:00,136.7670859,0
1720,12,22:40:00,139.8336125,0
1721,12,22:50:00,142.9001391,0
1722,12,23:00:00,145.9666657,0
1723,12,23:10:00,149.0331923,0
1724,12,23:20:00,152.0997189,0
1725,12,23:30:00,155.1662455,0
1726,12,23:40:00,158.2327721,0
1727,12,23:50:00,161.2992987,0
